Date,Series_Name,Value,Unit
2016-11-30,Import payments of Others,32.383,Thousand USD
2016-11-30,Import payments of Others,289265.411,Thousand USD
2016-12-31,Import payments of Others,6291.32,Thousand USD
2016-12-31,Import payments of Others,66.485,Thousand USD
2016-12-31,Import payments of Others,300776.071,Thousand USD
2017-01-31,Import payments of Others,13119.77,Thousand USD
2017-01-31,Import payments of Others,7.304,Thousand USD
2017-01-31,Import payments of Others,342301.964,Thousand USD
2017-02-28,Import payments of Others,12148.742,Thousand USD
2017-02-28,Import payments of Others,0.0,Thousand USD
2017-02-28,Import payments of Others,310532.842,Thousand USD
2017-03-31,Import payments of Others,12713.427,Thousand USD
2017-03-31,Import payments of Others,122.764,Thousand USD
2017-03-31,Import payments of Others,361451.25,Thousand USD
2017-04-30,Import payments of Others,24811.324,Thousand USD
2017-04-30,Import payments of Others,26.382,Thousand USD
2017-04-30,Import payments of Others,324047.642,Thousand USD
2017-05-31,Import payments of Others,34309.979,Thousand USD
2017-05-31,Import payments of Others,0.0,Thousand USD
2017-05-31,Import payments of Others,359545.005,Thousand USD
2017-06-30,Import payments of Others,12297.917,Thousand USD
2017-06-30,Import payments of Others,0.0,Thousand USD
2017-06-30,Import payments of Others,347496.265,Thousand USD
2017-07-31,Import payments of Others,14911.302,Thousand USD
2017-07-31,Import payments of Others,18.014,Thousand USD
2017-07-31,Import payments of Others,383059.459,Thousand USD
2017-08-31,Import payments of Others,15390.722,Thousand USD
2017-08-31,Import payments of Others,21.96,Thousand USD
2017-08-31,Import payments of Others,361490.718,Thousand USD
2017-09-30,Import payments of Others,16415.461,Thousand USD
2017-09-30,Import payments of Others,0.0,Thousand USD
2017-09-30,Import payments of Others,312164.957,Thousand USD
2017-10-31,Import payments of Others,29948.365,Thousand USD
2017-10-31,Import payments of Others,21.625,Thousand USD
2017-10-31,Import payments of Others,335722.654,Thousand USD
2017-11-30,Import payments of Others,18262.651,Thousand USD
2017-11-30,Import payments of Others,10630.338,Thousand USD
2017-11-30,Import payments of Others,337135.662,Thousand USD
2017-12-31,Import payments of Others,19459.184,Thousand USD
2017-12-31,Import payments of Others,6.085,Thousand USD
2017-12-31,Import payments of Others,296699.462,Thousand USD
2018-01-31,Import payments of Others,31356.108,Thousand USD
2018-01-31,Import payments of Others,3.802,Thousand USD
2018-01-31,Import payments of Others,350909.033,Thousand USD
2018-02-28,Import payments of Others,10717.224,Thousand USD
2018-02-28,Import payments of Others,13.751,Thousand USD
2018-02-28,Import payments of Others,329149.568,Thousand USD
2018-03-31,Import payments of Others,26831.143,Thousand USD
2018-03-31,Import payments of Others,0.0,Thousand USD
2018-03-31,Import payments of Others,383008.872,Thousand USD
2018-04-30,Import payments of Others,10081.652,Thousand USD
2018-04-30,Import payments of Others,2.181,Thousand USD
2018-04-30,Import payments of Others,402971.182,Thousand USD
2018-05-31,Import payments of Others,7463.6,Thousand USD
2018-05-31,Import payments of Others,34.479,Thousand USD
2018-05-31,Import payments of Others,425477.219,Thousand USD
2018-06-30,Import payments of Others,21824.206,Thousand USD
2018-06-30,Import payments of Others,6.895,Thousand USD
2018-06-30,Import payments of Others,384810.302,Thousand USD
2018-07-31,Import payments of Others,8109.856,Thousand USD
2018-07-31,Import payments of Others,0.0,Thousand USD
2018-07-31,Import payments of Others,415717.873,Thousand USD
2018-08-31,Import payments of Others,7091.337,Thousand USD
2018-08-31,Import payments of Others,8.044,Thousand USD
2018-08-31,Import payments of Others,376437.185,Thousand USD
2018-09-30,Import payments of Others,7162.972,Thousand USD
2018-09-30,Import payments of Others,8.0,Thousand USD
2018-09-30,Import payments of Others,353543.55,Thousand USD
2018-10-31,Import payments of Others,9692.844,Thousand USD
2018-10-31,Import payments of Others,7.957,Thousand USD
2018-10-31,Import payments of Others,464084.884,Thousand USD
2018-11-30,Import payments of Others,8534.168,Thousand USD
2018-11-30,Import payments of Others,129.9,Thousand USD
2018-11-30,Import payments of Others,330215.651,Thousand USD
2018-12-31,Import payments of Others,4336.329,Thousand USD
2018-12-31,Import payments of Others,3333.636,Thousand USD
2018-12-31,Import payments of Others,389227.429,Thousand USD
2019-01-31,Import payments of Others,5000.049,Thousand USD
2019-01-31,Import payments of Others,1.81,Thousand USD
2019-01-31,Import payments of Others,373981.281,Thousand USD
2019-02-28,Import payments of Others,6308.085,Thousand USD
2019-02-28,Import payments of Others,1.88,Thousand USD
2019-02-28,Import payments of Others,324104.478,Thousand USD
2019-03-31,Import payments of Others,5647.3,Thousand USD
2019-03-31,Import payments of Others,2.37,Thousand USD
2019-03-31,Import payments of Others,355540.215,Thousand USD
2019-04-30,Import payments of Others,4896.635,Thousand USD
2019-04-30,Import payments of Others,3.475,Thousand USD
2019-04-30,Import payments of Others,388162.59,Thousand USD
2019-05-31,Import payments of Others,5683.657,Thousand USD
2019-05-31,Import payments of Others,79.132,Thousand USD
2019-05-31,Import payments of Others,378007.936,Thousand USD
2019-06-30,Import payments of Others,6050.191,Thousand USD
2019-06-30,Import payments of Others,0.0,Thousand USD
2019-06-30,Import payments of Others,329245.27,Thousand USD
2019-07-31,Import payments of Others,8125.842,Thousand USD
2019-07-31,Import payments of Others,12.99,Thousand USD
2019-07-31,Import payments of Others,437747.075,Thousand USD
2019-08-31,Import payments of Others,5639.866,Thousand USD
2019-08-31,Import payments of Others,71.698,Thousand USD
2019-08-31,Import payments of Others,302508.496,Thousand USD
2019-09-30,Import payments of Others,5114.842,Thousand USD
2019-09-30,Import payments of Others,17.155,Thousand USD
2019-09-30,Import payments of Others,271173.725,Thousand USD
2019-10-31,Import payments of Others,4317.177,Thousand USD
2019-10-31,Import payments of Others,1.26,Thousand USD
2019-10-31,Import payments of Others,338267.312,Thousand USD
2019-11-30,Import payments of Others,4949.33,Thousand USD
2019-11-30,Import payments of Others,0.0,Thousand USD
2019-11-30,Import payments of Others,296639.838,Thousand USD
2019-12-31,Import payments of Others,6334.798,Thousand USD
2019-12-31,Import payments of Others,2.008,Thousand USD
2019-12-31,Import payments of Others,296026.887,Thousand USD
2020-01-31,Import payments of Others,11469.6,Thousand USD
2020-01-31,Import payments of Others,78.22,Thousand USD
2020-01-31,Import payments of Others,320123.045,Thousand USD
2020-02-29,Import payments of Others,4513.861,Thousand USD
2020-02-29,Import payments of Others,6.441,Thousand USD
2020-02-29,Import payments of Others,287906.294,Thousand USD
2020-03-31,Import payments of Others,11399.373,Thousand USD
2020-03-31,Import payments of Others,5.964,Thousand USD
2020-03-31,Import payments of Others,290446.528,Thousand USD
2020-04-30,Import payments of Others,3393.065,Thousand USD
2020-04-30,Import payments of Others,47.986,Thousand USD
2020-04-30,Import payments of Others,298322.255,Thousand USD
2020-05-31,Import payments of Others,4659.343,Thousand USD
2020-05-31,Import payments of Others,0.0,Thousand USD
2020-05-31,Import payments of Others,283504.551,Thousand USD
2020-06-30,Import payments of Others,4665.267,Thousand USD
2020-06-30,Import payments of Others,0.0,Thousand USD
2020-06-30,Import payments of Others,307690.709,Thousand USD
2020-07-31,Import payments of Others,10332.205,Thousand USD
2020-07-31,Import payments of Others,3.708,Thousand USD
2020-07-31,Import payments of Others,328550.826,Thousand USD
2020-08-31,Import payments of Others,3983.748,Thousand USD
2020-08-31,Import payments of Others,0.0,Thousand USD
2020-08-31,Import payments of Others,280759.885,Thousand USD
2020-09-30,Import payments of Others,5180.976,Thousand USD
2020-09-30,Import payments of Others,20.092,Thousand USD
2020-09-30,Import payments of Others,328626.829,Thousand USD
2020-10-31,Import payments of Others,6266.967,Thousand USD
2020-10-31,Import payments of Others,8.62,Thousand USD
2020-10-31,Import payments of Others,304162.439,Thousand USD
2020-11-30,Import payments of Others,7633.31,Thousand USD
2020-11-30,Import payments of Others,484.62,Thousand USD
2020-11-30,Import payments of Others,341211.851,Thousand USD
2020-12-31,Import payments of Others,10090.44,Thousand USD
2020-12-31,Import payments of Others,18.369,Thousand USD
2020-12-31,Import payments of Others,359483.775,Thousand USD
2021-01-31,Import payments of Others,14990.962,Thousand USD
2021-01-31,Import payments of Others,0.0,Thousand USD
2021-01-31,Import payments of Others,373410.312,Thousand USD
2021-02-28,Import payments of Others,8748.601,Thousand USD
2021-02-28,Import payments of Others,20.42,Thousand USD
2021-02-28,Import payments of Others,337686.109,Thousand USD
2021-03-31,Import payments of Others,8684.739,Thousand USD
2021-03-31,Import payments of Others,2779.247,Thousand USD
2021-03-31,Import payments of Others,397334.318,Thousand USD
2021-04-30,Import payments of Others,4699.887,Thousand USD
2021-04-30,Import payments of Others,3415.86,Thousand USD
2021-04-30,Import payments of Others,455765.078,Thousand USD
2021-05-31,Import payments of Others,5513.765,Thousand USD
2021-05-31,Import payments of Others,37.233,Thousand USD
2021-05-31,Import payments of Others,414490.886,Thousand USD
2021-06-30,Import payments of Others,9309.492,Thousand USD
2021-06-30,Import payments of Others,119.498,Thousand USD
2021-06-30,Import payments of Others,407361.639,Thousand USD
2021-07-31,Import payments of Others,6161.391,Thousand USD
2021-07-31,Import payments of Others,28.036,Thousand USD
2021-07-31,Import payments of Others,415105.893,Thousand USD
2021-08-31,Import payments of Others,6529.312,Thousand USD
2021-08-31,Import payments of Others,510.533,Thousand USD
2021-08-31,Import payments of Others,435954.533,Thousand USD
2021-09-30,Import payments of Others,6739.728,Thousand USD
2021-09-30,Import payments of Others,14.27,Thousand USD
2021-09-30,Import payments of Others,388870.407,Thousand USD
2021-10-31,Import payments of Others,6178.94,Thousand USD
2021-10-31,Import payments of Others,28.114,Thousand USD
2021-10-31,Import payments of Others,402313.682,Thousand USD
2021-11-30,Import payments of Others,10077.442,Thousand USD
2021-11-30,Import payments of Others,0.0,Thousand USD
2021-11-30,Import payments of Others,530786.723,Thousand USD
2021-12-31,Import payments of Others,8450.321,Thousand USD
2021-12-31,Import payments of Others,6.75,Thousand USD
2021-12-31,Import payments of Others,506969.503,Thousand USD
2022-01-31,Import payments of Others,5938.211,Thousand USD
2022-01-31,Import payments of Others,26.194,Thousand USD
2022-01-31,Import payments of Others,512211.371,Thousand USD
2022-02-28,Import payments of Others,7224.328,Thousand USD
2022-02-28,Import payments of Others,0.0,Thousand USD
2022-02-28,Import payments of Others,473856.353,Thousand USD
2022-03-31,Import payments of Others,3552.262,Thousand USD
2022-03-31,Import payments of Others,0.0,Thousand USD
2022-03-31,Import payments of Others,486850.958,Thousand USD
2022-04-30,Import payments of Others,3290.134,Thousand USD
2022-04-30,Import payments of Others,0.0,Thousand USD
2022-04-30,Import payments of Others,564156.941,Thousand USD
2022-05-31,Import payments of Others,3474.254,Thousand USD
2022-05-31,Import payments of Others,121.8,Thousand USD
2022-05-31,Import payments of Others,465451.62,Thousand USD
2022-06-30,Import payments of Others,6136.122,Thousand USD
2022-06-30,Import payments of Others,12.92,Thousand USD
2022-06-30,Import payments of Others,497367.518,Thousand USD
2022-07-31,Import payments of Others,4874.0299,Thousand USD
2022-07-31,Import payments of Others,1.01,Thousand USD
2022-07-31,Import payments of Others,412661.6351,Thousand USD
2022-08-31,Import payments of Others,4609.7182,Thousand USD
2022-08-31,Import payments of Others,12.92,Thousand USD
2022-08-31,Import payments of Others,558815.6761,Thousand USD
2022-09-30,Import payments of Others,3713.7245,Thousand USD
2022-09-30,Import payments of Others,26.5,Thousand USD
2022-09-30,Import payments of Others,475645.1088,Thousand USD
2022-10-31,Import payments of Others,4532.7381,Thousand USD
2022-10-31,Import payments of Others,572.746,Thousand USD
2022-10-31,Import payments of Others,407640.3171,Thousand USD
2022-11-30,Import payments of Others,4563.0955,Thousand USD
2022-11-30,Import payments of Others,40.505,Thousand USD
2022-11-30,Import payments of Others,402138.9637,Thousand USD
2022-12-31,Import payments of Others,2176.7648,Thousand USD
2022-12-31,Import payments of Others,14.0146,Thousand USD
2022-12-31,Import payments of Others,356525.1926,Thousand USD
2023-01-31,Import payments of Others,1676.3418,Thousand USD
2023-01-31,Import payments of Others,0.0,Thousand USD
2023-01-31,Import payments of Others,316342.1495,Thousand USD
2023-02-28,Import payments of Others,1339.1852,Thousand USD
2023-02-28,Import payments of Others,0.0,Thousand USD
2023-02-28,Import payments of Others,341773.875,Thousand USD
2023-03-31,Import payments of Others,1108.2611,Thousand USD
2023-03-31,Import payments of Others,0.0,Thousand USD
2023-03-31,Import payments of Others,316735.5082,Thousand USD
2023-04-30,Import payments of Others,1809.8982,Thousand USD
2023-04-30,Import payments of Others,0.0,Thousand USD
2023-04-30,Import payments of Others,266835.8956,Thousand USD
2023-05-31,Import payments of Others,1643.2453,Thousand USD
2023-05-31,Import payments of Others,0.0,Thousand USD
2023-05-31,Import payments of Others,370090.956,Thousand USD
2023-06-30,Import payments of Others,2127.2795,Thousand USD
2023-06-30,Import payments of Others,19.5,Thousand USD
2023-06-30,Import payments of Others,365583.4501,Thousand USD
2023-07-31,Import payments of Others,3248.6966,Thousand USD
2023-07-31,Import payments of Others,1871.949,Thousand USD
2023-07-31,Import payments of Others,498887.666,Thousand USD
2023-08-31,Import payments of Others,3430.2917,Thousand USD
2023-08-31,Import payments of Others,5.428,Thousand USD
2023-08-31,Import payments of Others,393580.3753,Thousand USD
2023-09-30,Import payments of Others,2900.4547,Thousand USD
2023-09-30,Import payments of Others,0.0,Thousand USD
2023-09-30,Import payments of Others,420841.6041,Thousand USD
2023-10-31,Import payments of Others,3458.2313,Thousand USD
2023-10-31,Import payments of Others,36.995,Thousand USD
2023-10-31,Import payments of Others,391844.0803,Thousand USD
2023-11-30,Import payments of Others,9733.7239,Thousand USD
2023-11-30,Import payments of Others,34.3667,Thousand USD
2023-11-30,Import payments of Others,437875.0484,Thousand USD
2023-12-31,Import payments of Others,3182.3608,Thousand USD
2023-12-31,Import payments of Others,0.0,Thousand USD
2023-12-31,Import payments of Others,396250.5446,Thousand USD
2024-01-31,Import payments of Others,2642.8468,Thousand USD
2024-01-31,Import payments of Others,0.0,Thousand USD
2024-01-31,Import payments of Others,414822.0498,Thousand USD
2024-02-29,Import payments of Others,3207.9039,Thousand USD
2024-02-29,Import payments of Others,27.5478,Thousand USD
2024-02-29,Import payments of Others,348867.5982,Thousand USD
2024-03-31,Import payments of Others,3529.1721,Thousand USD
2024-03-31,Import payments of Others,55.582,Thousand USD
2024-03-31,Import payments of Others,412693.4279,Thousand USD
2024-04-30,Import payments of Others,4145.5443,Thousand USD
2024-04-30,Import payments of Others,10.815,Thousand USD
2024-04-30,Import payments of Others,426002.8153,Thousand USD
2024-05-31,Import payments of Others,3860.7197,Thousand USD
2024-05-31,Import payments of Others,27.068,Thousand USD
2024-05-31,Import payments of Others,453721.3027,Thousand USD
2024-06-30,Import payments of Others,3135.4763,Thousand USD
2024-06-30,Import payments of Others,0.0,Thousand USD
2024-06-30,Import payments of Others,428059.5056,Thousand USD
2024-07-31,Import payments of Others,2936.5165,Thousand USD
2024-07-31,Import payments of Others,0.0,Thousand USD
2024-07-31,Import payments of Others,484793.6548,Thousand USD
2024-08-31,Import payments of Others,5979.9573,Thousand USD
2024-08-31,Import payments of Others,99.817,Thousand USD
2024-08-31,Import payments of Others,400882.6461,Thousand USD
2024-09-30,Import payments of Others,4011.7415,Thousand USD
2024-09-30,Import payments of Others,77.968,Thousand USD
2024-09-30,Import payments of Others,438038.0108,Thousand USD
2024-10-31,Import payments of Others,4266.1419,Thousand USD
2024-10-31,Import payments of Others,43.1657,Thousand USD
2024-10-31,Import payments of Others,405568.3044,Thousand USD
2024-11-30,Import payments of Others,3039.126,Thousand USD
2024-11-30,Import payments of Others,0.0,Thousand USD
2024-11-30,Import payments of Others,386221.1396,Thousand USD
2024-12-31,Import payments of Others,6289.9794,Thousand USD
2024-12-31,Import payments of Others,38.43,Thousand USD
2024-12-31,Import payments of Others,388146.0494,Thousand USD
2025-01-31,Import payments of Others,6535.6613,Thousand USD
2025-01-31,Import payments of Others,0.613,Thousand USD
2025-01-31,Import payments of Others,411467.696,Thousand USD
2025-02-28,Import payments of Others,4765.3275,Thousand USD
2025-02-28,Import payments of Others,70.0681,Thousand USD
2025-02-28,Import payments of Others,378061.1254,Thousand USD
2025-03-31,Import payments of Others,4093.6635,Thousand USD
2025-03-31,Import payments of Others,10.216,Thousand USD
2025-03-31,Import payments of Others,405872.6227,Thousand USD
2025-04-30,Import payments of Others,7640.5958,Thousand USD
2025-04-30,Import payments of Others,12.0892,Thousand USD
2025-04-30,Import payments of Others,427953.6733,Thousand USD
2025-05-31,Import payments of Others,7363.8402,Thousand USD
2025-05-31,Import payments of Others,39.0,Thousand USD
2025-05-31,Import payments of Others,428655.9309,Thousand USD
2025-06-30,Import payments of Others,9232.4428,Thousand USD
2025-06-30,Import payments of Others,79.336,Thousand USD
2025-06-30,Import payments of Others,399029.4493,Thousand USD
2025-07-31,Import payments of Others,6592.3621,Thousand USD
2025-07-31,Import payments of Others,3.7021,Thousand USD
2025-07-31,Import payments of Others,481805.7159,Thousand USD
2025-08-31,Import payments of Others,5133.9207,Thousand USD
2025-08-31,Import payments of Others,22.05,Thousand USD
2025-08-31,Import payments of Others,415132.4535,Thousand USD
2025-09-30,Import payments of Others,7629.4501,Thousand USD
2025-09-30,Import payments of Others,1.102,Thousand USD
2025-09-30,Import payments of Others,451453.3063,Thousand USD
2003-07-31,Import payments of Others Transport Equipment,884.073,Thousand USD
2003-08-31,Import payments of Others Transport Equipment,814.637,Thousand USD
2003-09-30,Import payments of Others Transport Equipment,325.744,Thousand USD
2003-10-31,Import payments of Others Transport Equipment,1764.588,Thousand USD
2003-11-30,Import payments of Others Transport Equipment,702.254,Thousand USD
2003-12-31,Import payments of Others Transport Equipment,1183.173,Thousand USD
2004-01-31,Import payments of Others Transport Equipment,2529.495,Thousand USD
2004-02-29,Import payments of Others Transport Equipment,798.599,Thousand USD
2004-03-31,Import payments of Others Transport Equipment,2338.107,Thousand USD
2004-04-30,Import payments of Others Transport Equipment,832.15,Thousand USD
2004-05-31,Import payments of Others Transport Equipment,327.718,Thousand USD
2004-06-30,Import payments of Others Transport Equipment,2074.166,Thousand USD
2004-07-31,Import payments of Others Transport Equipment,864.179,Thousand USD
2004-08-31,Import payments of Others Transport Equipment,1664.548,Thousand USD
2004-09-30,Import payments of Others Transport Equipment,1322.036,Thousand USD
2004-10-31,Import payments of Others Transport Equipment,2854.06,Thousand USD
2004-11-30,Import payments of Others Transport Equipment,2289.12,Thousand USD
2004-12-31,Import payments of Others Transport Equipment,1744.872,Thousand USD
2005-01-31,Import payments of Others Transport Equipment,2055.737,Thousand USD
2005-02-28,Import payments of Others Transport Equipment,1357.45,Thousand USD
2005-03-31,Import payments of Others Transport Equipment,2352.385,Thousand USD
2005-04-30,Import payments of Others Transport Equipment,1442.879,Thousand USD
2005-05-31,Import payments of Others Transport Equipment,2911.221,Thousand USD
2005-06-30,Import payments of Others Transport Equipment,991.327,Thousand USD
2005-07-31,Import payments of Others Transport Equipment,1160.728,Thousand USD
2005-08-31,Import payments of Others Transport Equipment,443.658,Thousand USD
2005-09-30,Import payments of Others Transport Equipment,628.365,Thousand USD
2005-10-31,Import payments of Others Transport Equipment,1440.976,Thousand USD
2005-11-30,Import payments of Others Transport Equipment,779.82,Thousand USD
2005-12-31,Import payments of Others Transport Equipment,1559.521,Thousand USD
2006-01-31,Import payments of Others Transport Equipment,1024.758,Thousand USD
2006-02-28,Import payments of Others Transport Equipment,4387.457,Thousand USD
2006-03-31,Import payments of Others Transport Equipment,3170.005,Thousand USD
2006-04-30,Import payments of Others Transport Equipment,918.888,Thousand USD
2006-05-31,Import payments of Others Transport Equipment,1685.364,Thousand USD
2006-06-30,Import payments of Others Transport Equipment,648.277,Thousand USD
2006-07-31,Import payments of Others Transport Equipment,1643.775,Thousand USD
2006-08-31,Import payments of Others Transport Equipment,1320.482,Thousand USD
2006-09-30,Import payments of Others Transport Equipment,1234.581,Thousand USD
2006-10-31,Import payments of Others Transport Equipment,840.725,Thousand USD
2006-11-30,Import payments of Others Transport Equipment,575.576,Thousand USD
2006-12-31,Import payments of Others Transport Equipment,1246.575,Thousand USD
2007-01-31,Import payments of Others Transport Equipment,1578.574,Thousand USD
2007-02-28,Import payments of Others Transport Equipment,2369.8,Thousand USD
2007-03-31,Import payments of Others Transport Equipment,1505.311,Thousand USD
2007-04-30,Import payments of Others Transport Equipment,3935.275,Thousand USD
2007-05-31,Import payments of Others Transport Equipment,1864.623,Thousand USD
2007-06-30,Import payments of Others Transport Equipment,1903.861,Thousand USD
2007-07-31,Import payments of Others Transport Equipment,1162.192,Thousand USD
2007-08-31,Import payments of Others Transport Equipment,2259.994,Thousand USD
2007-09-30,Import payments of Others Transport Equipment,1083.134,Thousand USD
2007-10-31,Import payments of Others Transport Equipment,1271.213,Thousand USD
2007-11-30,Import payments of Others Transport Equipment,4555.402,Thousand USD
2007-12-31,Import payments of Others Transport Equipment,1869.216,Thousand USD
2008-01-31,Import payments of Others Transport Equipment,1109.619,Thousand USD
2008-02-29,Import payments of Others Transport Equipment,3845.962,Thousand USD
2008-03-31,Import payments of Others Transport Equipment,3030.127,Thousand USD
2008-04-30,Import payments of Others Transport Equipment,2539.088,Thousand USD
2008-05-31,Import payments of Others Transport Equipment,3848.502,Thousand USD
2008-06-30,Import payments of Others Transport Equipment,2417.818,Thousand USD
2008-07-31,Import payments of Others Transport Equipment,2982.791,Thousand USD
2008-08-31,Import payments of Others Transport Equipment,3224.869,Thousand USD
2008-09-30,Import payments of Others Transport Equipment,2050.704,Thousand USD
2008-10-31,Import payments of Others Transport Equipment,1872.602,Thousand USD
2008-11-30,Import payments of Others Transport Equipment,2476.935,Thousand USD
2008-12-31,Import payments of Others Transport Equipment,1540.98,Thousand USD
2009-01-31,Import payments of Others Transport Equipment,2813.938,Thousand USD
2009-02-28,Import payments of Others Transport Equipment,2087.785,Thousand USD
2009-03-31,Import payments of Others Transport Equipment,557.316,Thousand USD
2009-04-30,Import payments of Others Transport Equipment,1032.073,Thousand USD
2009-05-31,Import payments of Others Transport Equipment,2236.44,Thousand USD
2009-06-30,Import payments of Others Transport Equipment,1034.311,Thousand USD
2009-07-31,Import payments of Others Transport Equipment,2469.517,Thousand USD
2009-08-31,Import payments of Others Transport Equipment,2074.096,Thousand USD
2009-09-30,Import payments of Others Transport Equipment,949.192,Thousand USD
2009-10-31,Import payments of Others Transport Equipment,8655.114,Thousand USD
2009-11-30,Import payments of Others Transport Equipment,1791.24,Thousand USD
2009-12-31,Import payments of Others Transport Equipment,10529.652,Thousand USD
2010-01-31,Import payments of Others Transport Equipment,9165.926,Thousand USD
2010-02-28,Import payments of Others Transport Equipment,4867.972,Thousand USD
2010-03-31,Import payments of Others Transport Equipment,1648.288,Thousand USD
2010-04-30,Import payments of Others Transport Equipment,2644.947,Thousand USD
2010-05-31,Import payments of Others Transport Equipment,191.086,Thousand USD
2010-06-30,Import payments of Others Transport Equipment,2461.582,Thousand USD
2010-07-31,Import payments of Others Transport Equipment,2885.726,Thousand USD
2010-08-31,Import payments of Others Transport Equipment,311.416,Thousand USD
2010-09-30,Import payments of Others Transport Equipment,291.934,Thousand USD
2010-10-31,Import payments of Others Transport Equipment,1595.869,Thousand USD
2010-11-30,Import payments of Others Transport Equipment,2988.382,Thousand USD
2010-12-31,Import payments of Others Transport Equipment,1282.493,Thousand USD
2011-01-31,Import payments of Others Transport Equipment,534.936,Thousand USD
2011-02-28,Import payments of Others Transport Equipment,10529.35,Thousand USD
2011-03-31,Import payments of Others Transport Equipment,756.517,Thousand USD
2011-04-30,Import payments of Others Transport Equipment,1320.11,Thousand USD
2011-05-31,Import payments of Others Transport Equipment,7448.562,Thousand USD
2011-06-30,Import payments of Others Transport Equipment,602.305,Thousand USD
2011-07-31,Import payments of Others Transport Equipment,11107.309,Thousand USD
2011-08-31,Import payments of Others Transport Equipment,464.686,Thousand USD
2011-09-30,Import payments of Others Transport Equipment,759.625,Thousand USD
2011-10-31,Import payments of Others Transport Equipment,2170.183,Thousand USD
2011-11-30,Import payments of Others Transport Equipment,2466.514,Thousand USD
2011-12-31,Import payments of Others Transport Equipment,3770.873,Thousand USD
2012-01-31,Import payments of Others Transport Equipment,617.627,Thousand USD
2012-02-29,Import payments of Others Transport Equipment,277.404,Thousand USD
2012-03-31,Import payments of Others Transport Equipment,416.521,Thousand USD
2012-04-30,Import payments of Others Transport Equipment,673.778,Thousand USD
2012-05-31,Import payments of Others Transport Equipment,1336.44,Thousand USD
2012-06-30,Import payments of Others Transport Equipment,1814.848,Thousand USD
2012-07-31,Import payments of Others Transport Equipment,139.855,Thousand USD
2012-08-31,Import payments of Others Transport Equipment,2765.203,Thousand USD
2012-09-30,Import payments of Others Transport Equipment,6830.387,Thousand USD
2012-10-31,Import payments of Others Transport Equipment,1419.072,Thousand USD
2012-11-30,Import payments of Others Transport Equipment,8237.841,Thousand USD
2012-12-31,Import payments of Others Transport Equipment,2570.345,Thousand USD
2013-01-31,Import payments of Others Transport Equipment,8286.027,Thousand USD
2013-02-28,Import payments of Others Transport Equipment,23488.216,Thousand USD
2013-03-31,Import payments of Others Transport Equipment,8181.22,Thousand USD
2013-04-30,Import payments of Others Transport Equipment,3095.906,Thousand USD
2013-05-31,Import payments of Others Transport Equipment,2335.304,Thousand USD
2013-06-30,Import payments of Others Transport Equipment,2097.475,Thousand USD
2013-07-31,Import payments of Others Transport Equipment,4052.586,Thousand USD
2013-08-31,Import payments of Others Transport Equipment,4799.549,Thousand USD
2013-09-30,Import payments of Others Transport Equipment,3991.411,Thousand USD
2013-10-31,Import payments of Others Transport Equipment,1700.125,Thousand USD
2013-11-30,Import payments of Others Transport Equipment,4078.331,Thousand USD
2013-12-31,Import payments of Others Transport Equipment,6194.437,Thousand USD
2014-01-31,Import payments of Others Transport Equipment,12572.991,Thousand USD
2014-02-28,Import payments of Others Transport Equipment,3755.895,Thousand USD
2014-03-31,Import payments of Others Transport Equipment,40493.438,Thousand USD
2014-04-30,Import payments of Others Transport Equipment,2196.179,Thousand USD
2014-05-31,Import payments of Others Transport Equipment,17594.256,Thousand USD
2014-06-30,Import payments of Others Transport Equipment,41139.597,Thousand USD
2014-07-31,Import payments of Others Transport Equipment,7300.273,Thousand USD
2014-08-31,Import payments of Others Transport Equipment,9596.931,Thousand USD
2014-09-30,Import payments of Others Transport Equipment,11689.975,Thousand USD
2014-10-31,Import payments of Others Transport Equipment,18964.324,Thousand USD
2014-11-30,Import payments of Others Transport Equipment,3222.075,Thousand USD
2014-12-31,Import payments of Others Transport Equipment,18920.154,Thousand USD
2015-01-31,Import payments of Others Transport Equipment,33319.626,Thousand USD
2015-02-28,Import payments of Others Transport Equipment,21312.609,Thousand USD
2015-03-31,Import payments of Others Transport Equipment,9076.347,Thousand USD
2015-04-30,Import payments of Others Transport Equipment,6659.832,Thousand USD
2015-05-31,Import payments of Others Transport Equipment,2468.694,Thousand USD
2015-06-30,Import payments of Others Transport Equipment,24928.063,Thousand USD
2015-07-31,Import payments of Others Transport Equipment,3725.43,Thousand USD
2015-08-31,Import payments of Others Transport Equipment,2278.575,Thousand USD
2015-09-30,Import payments of Others Transport Equipment,2986.544,Thousand USD
2015-10-31,Import payments of Others Transport Equipment,4716.94,Thousand USD
2015-11-30,Import payments of Others Transport Equipment,3668.003,Thousand USD
2015-12-31,Import payments of Others Transport Equipment,3253.71,Thousand USD
2016-01-31,Import payments of Others Transport Equipment,2849.12,Thousand USD
2016-02-29,Import payments of Others Transport Equipment,2433.58,Thousand USD
2016-03-31,Import payments of Others Transport Equipment,10762.271,Thousand USD
2016-04-30,Import payments of Others Transport Equipment,3233.301,Thousand USD
2016-05-31,Import payments of Others Transport Equipment,8829.184,Thousand USD
2016-06-30,Import payments of Others Transport Equipment,12607.001,Thousand USD
2016-07-31,Import payments of Others Transport Equipment,11585.825,Thousand USD
2016-08-31,Import payments of Others Transport Equipment,11233.465,Thousand USD
